TrackId,Code,Team,Q1,Q2,Q3,Grid,Position
13.0,OCO,Renault,1:43.505,1:42.534,1:42.396,6.0,5
14.0,OCO,Renault,1:20.747,1:20.234,\N,12.0,8
76.0,OCO,Renault,1:16.825,1:16.297,\N,10.0,\N
71.0,OCO,Renault,1:33.557,1:33.196,1:32.624,7.0,7
20.0,OCO,Renault,1:27.086,1:26.364,1:26.242,7.0,\N
75.0,OCO,Renault,1:17.775,1:17.614,\N,11.0,8
21.0,OCO,Renault,1:15.352,1:15.201,\N,12.0,\N
5.0,OCO,Renault,2:06.115,1:53.657,1:52.622,7.0,11
3.0,OCO,Renault,1:29.203,1:28.937,1:28.419,7.0,9
3.0,OCO,Renault,0:54.309,0:53.995,\N,11.0,2
24.0,OCO,Renault,1:36.783,1:36.359,\N,10.0,9
1.0,SAI,Toro Rosso,1:29.597,1:28.601,1:28.510,7.0,9
1.0,VER,Toro Rosso,1:29.248,1:28.868,\N,11.0,\N
2.0,VER,Toro Rosso,1:40.793,1:41.430,1:51.981,6.0,7
2.0,SAI,Toro Rosso,1:39.814,1:43.701,\N,15.0,8
17.0,VER,Toro Rosso,1:38.387,1:38.393,\N,13.0,17
17.0,SAI,Toro Rosso,1:38.622,1:38.538,\N,14.0,13
3.0,SAI,Toro Rosso,1:35.371,1:34.641,1:34.462,9.0,\N
3.0,VER,Toro Rosso,1:35.611,1:35.103,\N,15.0,\N
4.0,SAI,Toro Rosso,1:26.773,1:26.475,1:26.136,5.0,9
4.0,VER,Toro Rosso,1:27.393,1:26.441,1:26.249,6.0,11
6.0,SAI,Toro Rosso,1:17.246,1:16.762,1:16.931,0.0,10
6.0,VER,Toro Rosso,1:16.750,1:16.546,1:16.957,9.0,\N
7.0,SAI,Toro Rosso,1:16.611,1:16.042,\N,11.0,12
7.0,VER,Toro Rosso,1:16.361,1:16.245,\N,19.0,15
70.0,VER,Toro Rosso,1:11.307,1:09.631,1:09.612,7.0,8
70.0,SAI,Toro Rosso,1:11.158,1:10.465,\N,12.0,\N
9.0,SAI,Toro Rosso,1:34.641,1:34.071,1:33.649,8.0,\N
9.0,VER,Toro Rosso,1:34.819,1:34.502,\N,13.0,\N
11.0,VER,Toro Rosso,1:24.032,1:23.781,1:23.679,9.0,4
11.0,SAI,Toro Rosso,1:24.623,1:23.869,\N,12.0,\N
13.0,SAI,Toro Rosso,1:49.109,1:49.065,1:49.771,10.0,\N
13.0,VER,Toro Rosso,1:49.831,\N,\N,18.0,8
14.0,SAI,Toro Rosso,1:25.410,1:25.618,\N,17.0,11
14.0,VER,Toro Rosso,\N,\N,\N,20.0,12
15.0,VER,Toro Rosso,1:46.483,1:45.635,1:45.798,8.0,8
15.0,SAI,Toro Rosso,1:46.465,1:46.894,\N,14.0,9
22.0,SAI,Toro Rosso,1:34.873,1:34.453,\N,10.0,10
22.0,VER,Toro Rosso,1:34.522,\N,\N,17.0,9
71.0,VER,Toro Rosso,1:39.411,1:39.119,1:38.924,9.0,10
69.0,VER,Toro Rosso,1:58.689,2:00.199,\N,8.0,4
69.0,SAI,Toro Rosso,2:07.304,\N,\N,20.0,7
32.0,VER,Toro Rosso,1:20.995,1:20.894,1:20.710,8.0,9
32.0,SAI,Toro Rosso,1:20.960,1:20.942,\N,11.0,13
18.0,VER,Toro Rosso,1:12.824,1:12.712,1:12.739,9.0,9
18.0,SAI,Toro Rosso,1:13.267,1:13.045,\N,10.0,\N
24.0,SAI,Toro Rosso,1:42.911,1:42.482,1:42.708,10.0,11
24.0,VER,Toro Rosso,1:42.889,1:42.521,\N,11.0,16
1.0,VER,Toro Rosso,1:26.934,1:25.615,1:25.434,5.0,10
1.0,SAI,Toro Rosso,1:27.057,1:25.384,1:25.582,7.0,9
3.0,VER,Toro Rosso,1:31.888,1:31.772,\N,10.0,6
3.0,SAI,Toro Rosso,1:31.716,1:31.816,\N,11.0,\N
17.0,SAI,Toro Rosso,1:37.656,1:37.204,1:36.881,8.0,9
17.0,VER,Toro Rosso,1:38.181,1:37.265,1:37.194,9.0,8
71.0,VER,Toro Rosso,1:38.123,1:37.510,1:37.583,9.0,\N
71.0,SAI,Toro Rosso,1:37.784,1:37.652,\N,11.0,12
4.0,SAI,Toro Rosso,1:24.496,1:24.077,1:23.643,8.0,6
6.0,SAI,Toro Rosso,1:15.467,1:14.805,1:14.749,6.0,8
7.0,SAI,Toro Rosso,1:14.714,1:21.956,\N,20.0,9
73.0,SAI,Toro Rosso,1:44.827,1:45.000,\N,18.0,\N
70.0,SAI,Toro Rosso,1:07.618,\N,\N,15.0,8
9.0,SAI,Toro Rosso,1:32.115,1:31.708,1:31.989,7.0,8
11.0,SAI,Toro Rosso,1:36.115,1:24.734,1:21.131,6.0,8
10.0,SAI,Toro Rosso,1:16.317,1:15.989,\N,15.0,14
13.0,SAI,Toro Rosso,1:48.876,1:49.038,\N,14.0,\N
14.0,SAI,Toro Rosso,1:23.661,1:23.496,\N,15.0,15
15.0,SAI,Toro Rosso,1:45.499,1:44.493,1:44.197,6.0,14
2.0,SAI,Toro Rosso,1:35.605,1:35.374,\N,16.0,11
22.0,SAI,Toro Rosso,1:32.789,1:32.685,\N,14.0,17
69.0,SAI,Toro Rosso,1:37.744,1:37.175,1:37.326,10.0,6
32.0,SAI,Toro Rosso,1:20.457,1:20.169,1:20.378,10.0,16
18.0,SAI,Toro Rosso,1:12.950,1:12.920,\N,15.0,6
24.0,SAI,Toro Rosso,1:42.393,\N,\N,21.0,\N
1.0,SAI,Toro Rosso,1:25.542,1:24.997,1:24.487,8.0,8
17.0,SAI,Toro Rosso,1:34.567,1:34.150,\N,11.0,7
3.0,SAI,Toro Rosso,1:32.118,\N,\N,16.0,\N
71.0,SAI,Toro Rosso,1:35.827,1:35.948,\N,14.0,10
4.0,SAI,Toro Rosso,1:21.941,1:21.371,\N,12.0,7
6.0,SAI,Toro Rosso,1:13.526,1:13.397,1:13.162,6.0,6
7.0,SAI,Toro Rosso,1:14.051,1:13.756,\N,13.0,\N
73.0,SAI,Toro Rosso,1:43.489,1:43.347,\N,15.0,8
70.0,SAI,Toro Rosso,1:05.675,1:05.544,1:05.726,10.0,\N
9.0,SAI,Toro Rosso,1:41.114,1:31.368,\N,13.0,\N
11.0,SAI,Toro Rosso,1:18.948,1:18.311,1:18.912,9.0,7
13.0,SAI,Toro Rosso,1:45.374,1:45.439,\N,13.0,10
14.0,SAI,Toro Rosso,1:39.788,1:38.526,\N,15.0,14
15.0,SAI,Toro Rosso,1:42.176,1:41.826,1:42.056,10.0,4
2.0,SAI,Toro Rosso,1:32.650,1:32.402,\N,14.0,\N
2.0,GAS,Toro Rosso,1:32.547,1:32.558,\N,15.0,14
22.0,SAI,Toro Rosso,1:30.565,1:30.413,\N,19.0,\N
22.0,GAS,Toro Rosso,1:31.317,\N,\N,14.0,13
18.0,GAS,Toro Rosso,1:10.686,\N,\N,19.0,12
24.0,GAS,Toro Rosso,1:39.724,\N,\N,17.0,16
1.0,GAS,Toro Rosso,1:25.295,\N,\N,20.0,\N
3.0,GAS,Toro Rosso,1:30.121,1:29.836,1:29.329,5.0,4
17.0,GAS,Toro Rosso,1:34.101,\N,\N,17.0,18
73.0,GAS,Toro Rosso,1:44.496,\N,\N,17.0,12
4.0,GAS,Toro Rosso,1:18.550,1:18.463,\N,12.0,\N
6.0,GAS,Toro Rosso,1:12.941,1:12.313,1:12.221,10.0,7
7.0,GAS,Toro Rosso,1:13.047,\N,\N,16.0,11
34.0,GAS,Toro Rosso,1:32.447,1:32.460,\N,14.0,\N
70.0,GAS,Toro Rosso,1:05.011,1:04.874,\N,12.0,11
9.0,GAS,Toro Rosso,1:28.399,1:28.343,\N,14.0,13
10.0,GAS,Toro Rosso,1:13.749,\N,\N,16.0,14
11.0,GAS,Toro Rosso,1:18.577,1:31.286,1:37.591,6.0,6
13.0,GAS,Toro Rosso,1:44.221,1:43.844,\N,10.0,9
14.0,GAS,Toro Rosso,1:21.834,1:21.667,1:21.350,9.0,14
15.0,GAS,Toro Rosso,1:39.614,1:39.691,\N,15.0,13
71.0,GAS,Toro Rosso,1:34.383,\N,\N,17.0,\N
22.0,GAS,Toro Rosso,1:30.137,1:29.810,1:30.093,7.0,11
69.0,GAS,Toro Rosso,1:34.850,\N,\N,19.0,12
32.0,GAS,Toro Rosso,1:16.828,\N,\N,20.0,10
18.0,GAS,Toro Rosso,1:09.046,1:08.616,1:09.029,9.0,13
24.0,GAS,Toro Rosso,1:38.166,\N,\N,17.0,\N
1.0,ALB,Toro Rosso,1:22.757,1:22.636,\N,13.0,14
3.0,ALB,Toro Rosso,1:29.514,1:29.513,\N,12.0,9
73.0,ALB,Toro Rosso,1:42.154,1:42.494,\N,11.0,11
4.0,ALB,Toro Rosso,1:17.796,1:17.445,\N,11.0,11
6.0,ALB,Toro Rosso,1:12.007,1:11.429,1:11.653,10.0,8
7.0,ALB,Toro Rosso,1:12.020,1:12.193,\N,13.0,\N
34.0,ALB,Toro Rosso,1:31.445,1:30.461,\N,11.0,15
70.0,ALB,Toro Rosso,1:04.708,1:04.665,\N,18.0,15
9.0,ALB,Toro Rosso,1:26.482,1:26.403,1:26.345,9.0,12
10.0,ALB,Toro Rosso,1:13.461,\N,\N,16.0,6
11.0,ALB,Toro Rosso,1:16.912,1:16.687,\N,12.0,10
13.0,GAS,Toro Rosso,1:46.435,\N,\N,13.0,9
14.0,GAS,Toro Rosso,1:20.508,1:21.125,\N,17.0,11
15.0,GAS,Toro Rosso,1:39.085,1:38.699,\N,11.0,8
71.0,GAS,Toro Rosso,1:34.456,1:33.950,\N,16.0,14
22.0,GAS,Toro Rosso,1:29.411,1:28.779,1:28.836,9.0,7
32.0,GAS,Toro Rosso,1:17.065,1:16.679,1:16.586,10.0,9
69.0,GAS,Toro Rosso,1:33.556,1:33.715,1:33.601,10.0,16
18.0,GAS,Toro Rosso,1:08.909,1:08.770,1:08.837,6.0,2
24.0,GAS,Toro Rosso,1:37.198,1:37.089,\N,11.0,18
3.0,ALO,Ferrari,1:54.612,1:54.172,1:54.608,3.0,1
1.0,ALO,Ferrari,1:25.082,1:24.335,1:24.111,3.0,4
2.0,ALO,Ferrari,1:53.044,\N,\N,19.0,13
17.0,ALO,Ferrari,1:35.987,1:35.235,1:34.913,3.0,4
4.0,ALO,Ferrari,1:21.957,1:21.549,1:20.937,4.0,2
6.0,ALO,Ferrari,\N,\N,\N,24.0,6
5.0,ALO,Ferrari,1:27.857,1:27.612,\N,12.0,8
7.0,ALO,Ferrari,1:16.171,1:15.597,1:15.435,3.0,3
12.0,ALO,Ferrari,1:38.472,1:38.179,1:38.075,4.0,8
9.0,ALO,Ferrari,1:30.997,1:30.700,1:30.426,3.0,14
10.0,ALO,Ferrari,1:14.808,1:14.081,1:13.793,2.0,1
11.0,ALO,Ferrari,1:21.278,1:20.237,1:19.987,3.0,2
13.0,ALO,Ferrari,1:57.023,1:47.544,1:47.441,10.0,\N
14.0,ALO,Ferrari,1:22.646,1:22.297,1:21.962,1.0,1
15.0,ALO,Ferrari,1:46.541,1:45.809,1:45.390,1.0,1
22.0,ALO,Ferrari,1:32.555,1:31.819,1:31.352,4.0,3
35.0,ALO,Ferrari,1:37.144,1:36.287,1:35.766,3.0,1
18.0,ALO,Ferrari,1:18.987,1:19.010,1:15.989,5.0,3
24.0,ALO,Ferrari,1:40.170,1:40.311,1:39.792,3.0,7
1.0,ALO,Ferrari,1:25.707,1:25.242,1:24.974,5.0,4
2.0,ALO,Ferrari,1:36.897,1:36.320,1:35.802,5.0,6
17.0,ALO,Ferrari,1:35.389,1:35.165,1:35.119,5.0,7
5.0,ALO,Ferrari,1:27.349,1:26.152,1:25.851,5.0,3
4.0,ALO,Ferrari,1:23.485,1:22.813,1:21.964,4.0,5
6.0,ALO,Ferrari,1:16.051,1:14.569,1:14.483,4.0,2
7.0,ALO,Ferrari,1:13.822,1:13.672,1:13.199,2.0,\N
12.0,ALO,Ferrari,1:39.725,1:37.930,1:37.454,4.0,2
9.0,ALO,Ferrari,1:32.986,1:31.727,1:30.516,3.0,1
20.0,ALO,Ferrari,1:32.916,1:31.150,1:30.442,4.0,2
11.0,ALO,Ferrari,1:21.578,1:20.262,1:20.365,5.0,3
13.0,ALO,Ferrari,2:04.450,2:02.768,1:51.251,8.0,4
15.0,ALO,Ferrari,1:47.054,1:45.779,1:44.874,5.0,4
22.0,ALO,Ferrari,1:32.817,1:31.612,1:30.886,5.0,2
35.0,ALO,Ferrari,1:38.393,1:37.352,1:36.980,6.0,5
68.0,ALO,Ferrari,1:26.774,1:25.158,1:24.519,3.0,3
24.0,ALO,Ferrari,1:41.380,1:39.058,1:39.058,5.0,2
18.0,ALO,Ferrari,1:13.969,1:12.870,1:12.591,5.0,4
1.0,ALO,Ferrari,1:26.688,1:26.494,\N,12.0,5
2.0,ALO,Ferrari,1:38.151,1:37.379,1:37.566,8.0,1
17.0,ALO,Ferrari,1:36.292,1:35.982,1:36.622,9.0,9
3.0,ALO,Ferrari,1:34.760,1:33.403,\N,9.0,7
4.0,ALO,Ferrari,1:23.276,1:22.862,1:22.302,2.0,2
6.0,ALO,Ferrari,1:16.153,1:15.128,1:14.948,5.0,3
7.0,ALO,Ferrari,1:14.916,1:14.314,1:14.151,3.0,5
12.0,ALO,Ferrari,1:39.409,1:38.707,\N,11.0,1
9.0,ALO,Ferrari,1:46.515,1:56.921,1:51.746,1.0,2
10.0,ALO,Ferrari,1:16.073,1:38.521,1:40.621,1.0,1
11.0,ALO,Ferrari,1:22.095,1:21.598,1:21.844,6.0,5
13.0,ALO,Ferrari,1:49.401,1:48.598,1:48.313,5.0,\N
14.0,ALO,Ferrari,1:24.175,1:24.242,1:25.678,10.0,3
15.0,ALO,Ferrari,1:49.391,1:47.567,1:47.216,5.0,3
22.0,ALO,Ferrari,1:32.459,1:31.833,1:32.114,6.0,\N
35.0,ALO,Ferrari,1:39.144,1:37.987,1:37.534,4.0,3
68.0,ALO,Ferrari,1:26.829,1:25.834,1:25.773,5.0,2
24.0,ALO,Ferrari,1:41.939,1:41.514,1:41.582,6.0,2
69.0,ALO,Ferrari,1:37.968,1:37.123,1:37.300,7.0,3
18.0,ALO,Ferrari,1:16.097,1:13.856,1:13.253,7.0,2
1.0,ALO,Ferrari,1:43.850,1:36.691,1:28.493,5.0,2
2.0,ALO,Ferrari,1:37.314,1:36.877,1:50.727,3.0,\N
17.0,ALO,Ferrari,1:36.253,1:35.148,1:34.788,3.0,1
3.0,ALO,Ferrari,1:32.878,1:33.316,1:32.667,3.0,8
4.0,ALO,Ferrari,1:22.264,1:21.646,1:21.218,5.0,1
6.0,ALO,Ferrari,1:23.712,1:16.510,1:14.824,6.0,7
7.0,ALO,Ferrari,1:23.224,1:28.788,1:26.504,6.0,2
9.0,ALO,Ferrari,1:32.266,1:31.387,1:30.979,9.0,3
20.0,ALO,Ferrari,1:30.709,1:29.962,1:31.209,8.0,4
11.0,ALO,Ferrari,1:20.652,1:20.183,1:19.791,5.0,5
13.0,ALO,Ferrari,2:00.190,1:48.309,2:03.482,9.0,2
14.0,ALO,Ferrari,1:24.661,1:24.227,1:24.142,5.0,2
15.0,ALO,Ferrari,1:45.115,1:44.153,1:43.938,7.0,2
35.0,ALO,Ferrari,1:38.520,1:37.978,1:38.038,5.0,6
22.0,ALO,Ferrari,1:32.371,1:31.828,1:31.665,8.0,4
68.0,ALO,Ferrari,1:25.934,1:24.885,1:25.826,8.0,11
24.0,ALO,Ferrari,1:41.397,1:41.093,\N,10.0,5
69.0,ALO,Ferrari,1:38.929,1:37.368,1:37.376,6.0,5
18.0,ALO,Ferrari,1:26.656,1:26.590,1:27.539,3.0,3
1.0,ALO,Ferrari,1:31.388,1:42.805,1:45.819,5.0,4
2.0,ALO,Ferrari,1:58.889,2:01.356,2:00.175,4.0,4
3.0,ALO,Ferrari,1:35.251,1:34.723,1:34.992,9.0,9
14.0,ALO,Ferrari,1:24.134,1:23.342,1:22.841,4.0,3
17.0,ALO,Ferrari,1:56.961,1:55.765,1:55.637,5.0,3
4.0,ALO,Ferrari,1:28.329,1:27.602,1:27.140,7.0,6
6.0,ALO,Ferrari,1:17.853,1:17.200,1:16.686,5.0,4
7.0,ALO,Ferrari,1:17.010,1:16.131,1:15.814,7.0,6
70.0,ALO,Ferrari,1:10.405,1:09.479,1:09.285,4.0,5
9.0,ALO,Ferrari,1:45.935,\N,\N,16.0,6
10.0,ALO,Ferrari,1:18.389,1:17.866,1:17.649,7.0,5
11.0,ALO,Ferrari,1:26.087,1:24.249,1:23.909,5.0,2
13.0,ALO,Ferrari,2:10.197,2:08.450,2:07.786,4.0,7
14.0,ALO,Ferrari,1:26.514,1:25.525,1:25.430,7.0,\N
15.0,ALO,Ferrari,1:46.889,1:46.328,1:45.907,5.0,4
22.0,ALO,Ferrari,1:34.497,1:33.675,1:33.740,5.0,\N
71.0,ALO,Ferrari,1:40.255,1:39.786,1:39.709,7.0,6
69.0,ALO,Ferrari,1:38.349,1:38.010,1:37.610,6.0,6
18.0,ALO,Ferrari,1:11.558,1:11.215,1:10.977,8.0,6
24.0,ALO,Ferrari,1:42.467,1:41.940,1:42.866,8.0,9
1.0,LEC,Ferrari,1:22.017,1:21.739,1:21.442,5.0,5
3.0,LEC,Ferrari,1:28.495,1:28.046,1:27.866,1.0,3
17.0,LEC,Ferrari,1:32.712,1:32.324,1:31.865,4.0,5
73.0,LEC,Ferrari,1:41.426,1:41.995,\N,8.0,5
4.0,LEC,Ferrari,1:17.388,1:16.714,1:16.588,5.0,5
6.0,LEC,Ferrari,1:12.149,\N,\N,15.0,\N
7.0,LEC,Ferrari,1:11.214,1:11.205,1:10.920,3.0,3
34.0,LEC,Ferrari,1:30.647,1:29.699,1:28.965,3.0,3
70.0,LEC,Ferrari,1:04.138,1:03.378,1:03.003,1.0,2
9.0,LEC,Ferrari,1:25.533,1:25.546,1:25.172,3.0,3
10.0,LEC,Ferrari,1:12.229,1:12.344,\N,10.0,\N
11.0,LEC,Ferrari,1:16.337,1:15.792,1:15.043,4.0,4
13.0,LEC,Ferrari,1:43.587,1:42.938,1:42.519,1.0,1
14.0,LEC,Ferrari,1:20.126,1:19.553,1:19.307,1.0,1
15.0,LEC,Ferrari,1:38.014,1:36.650,1:36.217,1.0,2
71.0,LEC,Ferrari,1:33.613,1:32.434,1:31.628,1.0,3
22.0,LEC,Ferrari,1:28.405,1:28.179,1:27.253,2.0,6
32.0,LEC,Ferrari,1:16.364,1:16.219,1:15.024,1.0,4
69.0,LEC,Ferrari,1:33.988,1:32.760,1:32.137,4.0,4
18.0,LEC,Ferrari,1:08.496,1:07.888,1:07.728,14.0,18
24.0,LEC,Ferrari,1:36.478,1:35.543,1:35.219,3.0,3
70.0,LEC,Ferrari,1:04.500,1:04.041,1:03.923,7.0,2
70.0,LEC,Ferrari,1:20.871,1:19.628,\N,14.0,\N
11.0,LEC,Ferrari,1:15.793,1:15.006,1:14.817,6.0,11
9.0,LEC,Ferrari,1:26.550,1:26.203,1:25.427,4.0,3
9.0,LEC,Ferrari,1:27.427,1:26.709,1:26.614,8.0,4
4.0,LEC,Ferrari,1:17.256,1:16.953,1:17.087,9.0,\N
13.0,LEC,Ferrari,1:43.656,1:42.996,\N,13.0,14
14.0,LEC,Ferrari,1:20.443,1:20.273,\N,13.0,\N
76.0,LEC,Ferrari,1:16.698,1:16.324,1:16.270,5.0,8
71.0,LEC,Ferrari,1:34.071,1:33.239,\N,10.0,6
20.0,LEC,Ferrari,1:26.857,1:26.240,1:26.035,4.0,7
75.0,LEC,Ferrari,1:17.421,1:17.367,1:17.090,4.0,4
21.0,LEC,Ferrari,1:15.123,1:15.017,1:14.616,7.0,5
5.0,LEC,Ferrari,2:04.464,1:56.696,\N,12.0,4
3.0,LEC,Ferrari,1:29.137,1:29.165,\N,12.0,10
3.0,LEC,Ferrari,0:54.249,0:53.825,0:53.613,4.0,\N
24.0,LEC,Ferrari,1:35.881,1:35.932,1:36.065,12.0,13
3.0,LEC,Ferrari,1:30.691,1:30.010,1:29.678,4.0,6
3.0,SAI,Ferrari,1:31.653,1:30.009,1:30.215,8.0,8
21.0,LEC,Ferrari,1:15.413,1:14.808,1:14.740,4.0,4
21.0,SAI,Ferrari,1:15.406,1:15.199,\N,11.0,5
75.0,SAI,Ferrari,1:19.309,1:18.813,1:19.039,5.0,11
75.0,LEC,Ferrari,1:19.373,1:18.769,1:19.306,8.0,6
4.0,LEC,Ferrari,1:18.041,1:17.717,1:17.510,4.0,4
4.0,SAI,Ferrari,1:18.205,1:17.656,1:17.620,6.0,7
6.0,LEC,Ferrari,1:11.113,1:10.597,1:10.346,1.0,\N
6.0,SAI,Ferrari,1:11.324,1:10.806,1:10.611,4.0,2
73.0,LEC,Ferrari,1:42.241,1:41.659,1:41.218,1.0,4
73.0,SAI,Ferrari,1:42.121,1:41.740,1:41.576,5.0,8
34.0,SAI,Ferrari,1:32.079,1:31.146,1:30.840,5.0,11
34.0,LEC,Ferrari,1:32.209,1:31.567,1:30.987,7.0,16
70.0,LEC,Ferrari,1:04.745,1:04.646,1:04.472,7.0,7
70.0,SAI,Ferrari,1:04.859,1:04.800,\N,12.0,6
70.0,SAI,Ferrari,1:04.596,1:04.559,\N,10.0,5
70.0,LEC,Ferrari,1:04.906,1:04.600,\N,12.0,8
9.0,LEC,Ferrari,1:27.051,1:26.919,1:26.828,4.0,2
9.0,SAI,Ferrari,1:27.337,1:26.848,1:27.007,10.0,6
11.0,LEC,Ferrari,1:17.084,1:16.574,1:16.496,7.0,\N
11.0,SAI,Ferrari,1:16.649,\N,\N,15.0,3
13.0,LEC,Ferrari,2:00.728,1:57.721,\N,9.0,8
13.0,SAI,Ferrari,2:01.184,1:58.137,\N,11.0,10
39.0,LEC,Ferrari,1:09.829,1:09.437,1:09.527,5.0,5
39.0,SAI,Ferrari,1:10.022,1:09.870,1:09.537,6.0,7
14.0,SAI,Ferrari,1:21.118,1:20.750,1:20.462,6.0,6
14.0,LEC,Ferrari,1:21.219,1:20.767,1:20.510,5.0,4
71.0,SAI,Ferrari,1:47.924,1:46.521,1:42.510,2.0,3
71.0,LEC,Ferrari,1:48.470,\N,\N,19.0,15
5.0,LEC,Ferrari,1:24.869,1:24.015,1:23.265,3.0,4
5.0,SAI,Ferrari,1:25.177,\N,\N,19.0,8
69.0,LEC,Ferrari,1:34.153,1:33.928,1:33.606,4.0,4
69.0,SAI,Ferrari,1:34.558,1:34.126,1:33.792,5.0,7
32.0,SAI,Ferrari,1:17.517,1:17.248,1:16.761,6.0,6
32.0,LEC,Ferrari,1:16.748,1:17.034,1:16.837,8.0,5
18.0,SAI,Ferrari,1:09.046,1:09.031,1:08.826,3.0,6
18.0,LEC,Ferrari,1:09.155,1:08.859,1:08.960,6.0,5
78.0,SAI,Ferrari,1:22.304,1:22.241,1:21.840,5.0,7
78.0,LEC,Ferrari,1:22.742,1:22.463,\N,13.0,8
77.0,LEC,Ferrari,1:28.310,1:28.459,1:28.054,4.0,7
77.0,SAI,Ferrari,1:28.237,1:53.652,\N,15.0,8
24.0,SAI,Ferrari,1:23.624,1:23.174,1:22.992,5.0,3
24.0,LEC,Ferrari,1:23.467,1:23.202,1:23.122,7.0,10
3.0,LEC,Ferrari,1:31.471,1:30.932,1:30.558,1.0,1
3.0,SAI,Ferrari,1:31.567,1:30.787,1:30.687,3.0,2
77.0,SAI,Ferrari,1:28.855,1:28.686,1:28.402,3.0,3
77.0,LEC,Ferrari,1:29.039,1:28.780,1:28.225,2.0,2
1.0,LEC,Ferrari,1:18.881,1:18.606,1:17.868,1.0,1
1.0,SAI,Ferrari,1:18.983,1:18.469,1:19.408,9.0,\N
21.0,LEC,Ferrari,1:18.796,1:19.584,1:28.778,2.0,6
21.0,SAI,Ferrari,1:19.305,1:18.990,\N,4.0,\N
79.0,LEC,Ferrari,1:29.474,1:29.130,1:28.796,1.0,2
79.0,SAI,Ferrari,1:30.079,1:29.729,1:28.986,2.0,3
4.0,LEC,Ferrari,1:19.861,1:19.969,1:18.750,1.0,\N
4.0,SAI,Ferrari,1:19.892,1:19.453,1:19.166,3.0,4
6.0,LEC,Ferrari,1:12.569,1:11.864,1:11.376,1.0,4
6.0,SAI,Ferrari,1:12.616,1:12.074,1:11.601,2.0,2
73.0,LEC,Ferrari,1:42.865,1:42.046,1:41.359,1.0,\N
73.0,SAI,Ferrari,1:42.957,1:42.088,1:41.814,4.0,\N
7.0,SAI,Ferrari,1:32.781,1:25.197,1:22.096,3.0,2
7.0,LEC,Ferrari,1:33.008,\N,\N,19.0,5
9.0,SAI,Ferrari,1:40.190,1:41.602,1:40.983,1.0,1
9.0,LEC,Ferrari,1:39.846,1:41.247,1:41.298,3.0,4
70.0,LEC,Ferrari,1:05.419,1:05.287,1:05.013,2.0,1
70.0,SAI,Ferrari,1:05.660,1:05.576,1:05.066,3.0,\N
34.0,LEC,Ferrari,1:31.727,1:31.216,1:30.872,1.0,\N
34.0,SAI,Ferrari,1:32.297,1:31.081,\N,19.0,5
11.0,SAI,Ferrari,1:18.434,1:17.946,1:17.421,2.0,4
11.0,LEC,Ferrari,1:18.806,1:17.768,1:17.567,3.0,6
13.0,SAI,Ferrari,1:45.050,1:45.418,1:44.297,1.0,3
13.0,LEC,Ferrari,1:45.572,1:44.551,1:44.553,15.0,6
39.0,LEC,Ferrari,1:11.443,1:10.988,1:10.363,2.0,3
39.0,SAI,Ferrari,1:11.767,1:10.814,1:10.434,3.0,8
14.0,LEC,Ferrari,1:21.280,1:21.208,1:20.161,1.0,2
14.0,SAI,Ferrari,1:21.348,1:20.878,1:20.429,18.0,4
15.0,LEC,Ferrari,1:54.129,1:52.343,1:49.412,1.0,2
15.0,SAI,Ferrari,1:54.559,1:53.219,1:49.583,4.0,3
22.0,LEC,Ferrari,1:30.402,1:30.486,1:29.314,2.0,3
22.0,SAI,Ferrari,1:30.336,1:30.444,1:29.361,3.0,\N
69.0,SAI,Ferrari,1:35.297,1:35.590,1:34.356,1.0,\N
69.0,LEC,Ferrari,1:35.795,1:35.246,1:34.421,12.0,3
32.0,SAI,Ferrari,1:19.566,1:18.560,1:18.351,5.0,5
32.0,LEC,Ferrari,1:19.505,1:19.109,1:18.555,7.0,6
18.0,SAI,Ferrari,1:14.680,1:10.890,1:12.357,7.0,3
18.0,LEC,Ferrari,1:14.486,1:10.950,\N,5.0,4
24.0,LEC,Ferrari,1:25.211,1:24.517,1:24.092,3.0,2
24.0,SAI,Ferrari,1:25.090,1:24.521,1:24.242,4.0,4
3.0,LEC,Ferrari,1:31.094,1:30.282,1:30.000,3.0,\N
3.0,SAI,Ferrari,1:30.993,1:30.515,1:30.154,4.0,4
77.0,LEC,Ferrari,1:29.376,1:28.903,1:28.420,12.0,7
77.0,SAI,Ferrari,1:29.411,1:28.957,1:28.931,4.0,6
1.0,SAI,Ferrari,1:17.928,1:17.349,1:17.270,5.0,12
1.0,LEC,Ferrari,1:18.218,1:17.390,1:17.369,7.0,\N
73.0,LEC,Ferrari,1:41.269,1:41.037,1:40.203,1.0,3
73.0,SAI,Ferrari,1:42.197,1:41.369,1:41.016,4.0,5
79.0,SAI,Ferrari,1:27.686,1:27.148,1:27.349,3.0,5
79.0,LEC,Ferrari,1:27.713,1:26.964,1:27.861,7.0,7
6.0,LEC,Ferrari,1:12.912,1:12.103,1:11.471,6.0,6
6.0,SAI,Ferrari,1:12.717,1:12.210,1:11.630,4.0,8
4.0,SAI,Ferrari,1:13.411,1:12.790,1:12.734,2.0,5
4.0,LEC,Ferrari,1:14.079,\N,\N,19.0,11
7.0,SAI,Ferrari,1:22.248,1:19.856,1:29.294,11.0,5
7.0,LEC,Ferrari,1:21.843,1:20.615,\N,10.0,4
